Komoditas,TGl,Harga
Cabe Merah Keriting,12/12/21,
Cabe Merah Keriting,13/12/21,50381
Cabe Merah Keriting,14/12/21,51637
Cabe Merah Keriting,15/12/21,52014
Cabe Merah Keriting,16/12/21,51291
Cabe Merah Keriting,17/12/21,51242
Cabe Merah Keriting,18/12/21,
Cabe Merah Keriting,19/12/21,
Cabe Merah Keriting,20/12/21,51697
Cabe Merah Keriting,21/12/21,51764
Cabe Merah Keriting,22/12/21,51690
Cabe Merah Keriting,23/12/21,51757
Cabe Merah Keriting,24/12/21,51266
Cabe Merah Keriting,25/12/21,
Cabe Merah Keriting,26/12/21,
Cabe Merah Keriting,27/12/21,50881
Cabe Merah Keriting,28/12/21,50516
Cabe Merah Keriting,29/12/21,50118
Cabe Merah Keriting,30/12/21,49103
Cabe Merah Keriting,31/12/21,47906
Cabe Merah Keriting,01/01/22,
Cabe Merah Keriting,02/01/22,
Cabe Merah Keriting,03/01/22,46873
Cabe Merah Keriting,04/01/22,46213
Cabe Merah Keriting,05/01/22,44632
Cabe Merah Keriting,06/01/22,43192
Cabe Merah Keriting,07/01/22,42247
Cabe Merah Keriting,08/01/22,
Cabe Merah Keriting,09/01/22,
Cabe Merah Keriting,10/01/22,39848
Cabe Merah Keriting,11/01/22,38522
Cabe Merah Keriting,12/01/22,38293
Cabe Merah Keriting,13/01/22,37533
Cabe Merah Keriting,14/01/22,37033
Cabe Merah Keriting,15/01/22,
Cabe Merah Keriting,16/01/22,
Cabe Merah Keriting,17/01/22,37488
Cabe Merah Keriting,18/01/22,37635
Cabe Merah Keriting,19/01/22,37119
Cabe Merah Keriting,20/01/22,36767
Cabe Merah Keriting,21/01/22,36836
Cabe Merah Keriting,22/01/22,
Cabe Merah Keriting,23/01/22,
Cabe Merah Keriting,24/01/22,36787
Cabe Merah Keriting,25/01/22,36614
Cabe Merah Keriting,26/01/22,36027
Cabe Merah Keriting,27/01/22,36105
Cabe Merah Keriting,28/01/22,36120
Cabe Merah Keriting,29/01/22,
Cabe Merah Keriting,30/01/22,
Cabe Merah Keriting,31/01/22,34273
Cabe Merah Keriting,01/02/22,
Cabe Merah Keriting,02/02/22,34476
Cabe Merah Keriting,03/02/22,34317
Cabe Merah Keriting,04/02/22,34678
Cabe Merah Keriting,05/02/22,
Cabe Merah Keriting,06/02/22,
Cabe Merah Keriting,07/02/22,35906
Cabe Merah Keriting,08/02/22,36198
Cabe Merah Keriting,09/02/22,36608
Cabe Merah Keriting,10/02/22,37269
Cabe Merah Keriting,11/02/22,37860
Cabe Merah Keriting,12/02/22,
Cabe Merah Keriting,13/02/22,
Cabe Merah Keriting,14/02/22,39539
Cabe Merah Keriting,15/02/22,40110
Cabe Merah Keriting,16/02/22,40271
Cabe Merah Keriting,17/02/22,40767
Cabe Merah Keriting,18/02/22,40437
Cabe Merah Keriting,19/02/22,
Cabe Merah Keriting,20/02/22,
Cabe Merah Keriting,21/02/22,42192
Cabe Merah Keriting,22/02/22,43317
Cabe Merah Keriting,23/02/22,44087
Cabe Merah Keriting,24/02/22,44686
Cabe Merah Keriting,25/02/22,44627
Cabe Merah Keriting,26/02/22,
Cabe Merah Keriting,27/02/22,
Cabe Merah Keriting,28/02/22,
Cabe Merah Keriting,01/03/22,47802
Cabe Merah Keriting,02/03/22,48548
Cabe Merah Keriting,03/03/22,
Cabe Merah Keriting,04/03/22,50468
Cabe Merah Keriting,05/03/22,
Cabe Merah Keriting,06/03/22,
Cabe Merah Keriting,07/03/22,52358
Cabe Merah Keriting,08/03/22,52130
Cabe Merah Keriting,09/03/22,51739
Cabe Merah Keriting,10/03/22,51356
Cabe Merah Keriting,11/03/22,51223
Cabe Merah Keriting,12/03/22,
Cabe Merah Keriting,13/03/22,
Cabe Merah Keriting,14/03/22,51394
Cabe Merah Keriting,15/03/22,52153
Cabe Merah Keriting,16/03/22,52150
Cabe Merah Keriting,17/03/22,51278
Cabe Merah Keriting,18/03/22,51635
Cabe Merah Keriting,19/03/22,
Cabe Merah Keriting,20/03/22,
Cabe Merah Keriting,21/03/22,51499
Cabe Merah Keriting,22/03/22,50968
Cabe Merah Keriting,23/03/22,50057
Cabe Merah Keriting,24/03/22,50262
Cabe Merah Keriting,25/03/22,49519
Cabe Merah Keriting,26/03/22,
Cabe Merah Keriting,27/03/22,
Cabe Merah Keriting,28/03/22,46830
Cabe Merah Keriting,29/03/22,46596
Cabe Merah Keriting,30/03/22,46748
Cabe Merah Keriting,31/03/22,47077
Cabe Merah Keriting,01/04/22,47953
Cabe Merah Keriting,02/04/22,
Cabe Merah Keriting,03/04/22,
Cabe Merah Keriting,04/04/22,53167
Cabe Merah Keriting,05/04/22,53774
Cabe Merah Keriting,06/04/22,53822
Cabe Merah Keriting,07/04/22,52791
Cabe Merah Keriting,08/04/22,50804
Cabe Merah Keriting,09/04/22,
Cabe Merah Keriting,10/04/22,
Cabe Merah Keriting,11/04/22,48529
Cabe Merah Keriting,12/04/22,47438
Cabe Merah Keriting,13/04/22,45662
Cabe Merah Keriting,14/04/22,44329
Cabe Merah Keriting,15/04/22,46417
Cabe Merah Keriting,16/04/22,
Cabe Merah Keriting,17/04/22,
Cabe Merah Keriting,18/04/22,42002
Cabe Merah Keriting,19/04/22,42338
Cabe Merah Keriting,20/04/22,41132
Cabe Merah Keriting,21/04/22,40055
Cabe Merah Keriting,22/04/22,39991
Cabe Merah Keriting,23/04/22,
Cabe Merah Keriting,24/04/22,
Cabe Merah Keriting,25/04/22,41941
Cabe Merah Keriting,26/04/22,42792
Cabe Merah Keriting,27/04/22,42958
Cabe Merah Keriting,28/04/22,44583
Cabe Merah Keriting,29/04/22,47391
Cabe Merah Keriting,30/04/22,51250
Cabe Merah Keriting,01/05/22,52441
Cabe Merah Keriting,02/05/22,
Cabe Merah Keriting,03/05/22,
Cabe Merah Keriting,04/05/22,49439
Cabe Merah Keriting,05/05/22,46733
Cabe Merah Keriting,06/05/22,47038
Cabe Merah Keriting,07/05/22,43897
Cabe Merah Keriting,08/05/22,42347
Cabe Merah Keriting,09/05/22,41370
Cabe Merah Keriting,10/05/22,40775
Cabe Merah Keriting,11/05/22,40253
Cabe Merah Keriting,12/05/22,40179
Cabe Merah Keriting,13/05/22,39520
Cabe Merah Keriting,14/05/22,
Cabe Merah Keriting,15/05/22,
Cabe Merah Keriting,16/05/22,
Cabe Merah Keriting,17/05/22,39502
Cabe Merah Keriting,18/05/22,40213
Cabe Merah Keriting,19/05/22,41143
Cabe Merah Keriting,20/05/22,40927
Cabe Merah Keriting,21/05/22,43560
Cabe Merah Keriting,22/05/22,43527
Cabe Merah Keriting,23/05/22,44701
Cabe Merah Keriting,24/05/22,
Cabe Merah Keriting,25/05/22,
Cabe Merah Keriting,26/05/22,
Cabe Merah Keriting,27/05/22,46838
Cabe Merah Keriting,28/05/22,
Cabe Merah Keriting,29/05/22,
Cabe Merah Keriting,30/05/22,50303
Cabe Merah Keriting,31/05/22,51224
Cabe Merah Keriting,01/06/22,
Cabe Merah Keriting,02/06/22,52107
Cabe Merah Keriting,03/06/22,52278
Cabe Merah Keriting,04/06/22,
Cabe Merah Keriting,05/06/22,
Cabe Merah Keriting,06/06/22,54269
Cabe Merah Keriting,07/06/22,56182
Cabe Merah Keriting,08/06/22,58034
Cabe Merah Keriting,09/06/22,61050
Cabe Merah Keriting,10/06/22,61769
Cabe Merah Keriting,11/06/22,
Cabe Merah Keriting,12/06/22,
Cabe Merah Keriting,13/06/22,67751
Cabe Merah Keriting,14/06/22,69012
Cabe Merah Keriting,15/06/22,70431
Cabe Merah Keriting,16/06/22,70627
Cabe Merah Keriting,17/06/22,70247
Cabe Merah Keriting,18/06/22,
Cabe Merah Keriting,19/06/22,
Cabe Merah Keriting,20/06/22,71252
Cabe Merah Keriting,21/06/22,72226
Cabe Merah Keriting,22/06/22,73132
Cabe Merah Keriting,23/06/22,72719
Cabe Merah Keriting,24/06/22,72289
Cabe Merah Keriting,25/06/22,
Cabe Merah Keriting,26/06/22,
Cabe Merah Keriting,27/06/22,74864
Cabe Merah Keriting,28/06/22,74833
Cabe Merah Keriting,29/06/22,74327
Cabe Merah Keriting,30/06/22,74125
Cabe Merah Keriting,01/07/22,73815
Cabe Merah Keriting,02/07/22,
Cabe Merah Keriting,03/07/22,
Cabe Merah Keriting,04/07/22,78292
Cabe Merah Keriting,05/07/22,79239
Cabe Merah Keriting,06/07/22,78698
Cabe Merah Keriting,07/07/22,80028
Cabe Merah Keriting,08/07/22,82218
Cabe Merah Keriting,09/07/22,
Cabe Merah Keriting,10/07/22,
Cabe Merah Keriting,11/07/22,87704
Cabe Merah Keriting,12/07/22,89660
Cabe Merah Keriting,13/07/22,85940
Cabe Merah Keriting,14/07/22,82450
Cabe Merah Keriting,15/07/22,80739
Cabe Merah Keriting,16/07/22,
Cabe Merah Keriting,17/07/22,
Cabe Merah Keriting,18/07/22,77343
Cabe Merah Keriting,19/07/22,76686
Cabe Merah Keriting,20/07/22,76273
Cabe Merah Keriting,21/07/22,75176
Cabe Merah Keriting,22/07/22,74008
Cabe Merah Keriting,23/07/22,
Cabe Merah Keriting,24/07/22,
Cabe Merah Keriting,25/07/22,71834
Cabe Merah Keriting,26/07/22,70738
Cabe Merah Keriting,27/07/22,70750
Cabe Merah Keriting,28/07/22,70415
Cabe Merah Keriting,29/07/22,69787
Cabe Merah Keriting,30/07/22,
Cabe Merah Keriting,31/07/22,
Cabe Merah Keriting,01/08/22,68624
Cabe Merah Keriting,02/08/22,68572
Cabe Merah Keriting,03/08/22,67728
Cabe Merah Keriting,04/08/22,67568
Cabe Merah Keriting,05/08/22,66951
Cabe Merah Keriting,06/08/22,
Cabe Merah Keriting,07/08/22,
Cabe Merah Keriting,08/08/22,65987
Cabe Merah Keriting,09/08/22,66436
Cabe Merah Keriting,10/08/22,66258
Cabe Merah Keriting,11/08/22,65352
Cabe Merah Keriting,12/08/22,65267
Cabe Merah Keriting,13/08/22,
Cabe Merah Keriting,14/08/22,
Cabe Merah Keriting,15/08/22,61541
Cabe Merah Keriting,16/08/22,60736
Cabe Merah Keriting,17/08/22,
Cabe Merah Keriting,18/08/22,61214
Cabe Merah Keriting,19/08/22,60721
Cabe Merah Keriting,20/08/22,
Cabe Merah Keriting,21/08/22,
Cabe Merah Keriting,22/08/22,59563
Cabe Merah Keriting,23/08/22,59140
Cabe Merah Keriting,24/08/22,58154
Cabe Merah Keriting,25/08/22,57980
Cabe Merah Keriting,26/08/22,58231
Cabe Merah Keriting,27/08/22,
Cabe Merah Keriting,28/08/22,
Cabe Merah Keriting,29/08/22,57995
Cabe Merah Keriting,30/08/22,58821
Cabe Merah Keriting,31/08/22,59544
Cabe Merah Keriting,01/09/22,60204
Cabe Merah Keriting,02/09/22,60858
Cabe Merah Keriting,03/09/22,
Cabe Merah Keriting,04/09/22,
Cabe Merah Keriting,05/09/22,69080
Cabe Merah Keriting,06/09/22,70758
Cabe Merah Keriting,07/09/22,70998
Cabe Merah Keriting,08/09/22,71658
Cabe Merah Keriting,09/09/22,70527
Cabe Merah Keriting,10/09/22,
Cabe Merah Keriting,11/09/22,
Cabe Merah Keriting,12/09/22,66612
Cabe Merah Keriting,13/09/22,65053
Cabe Merah Keriting,14/09/22,63167
Cabe Merah Keriting,15/09/22,62132
Cabe Merah Keriting,16/09/22,61543
Cabe Merah Keriting,17/09/22,
Cabe Merah Keriting,18/09/22,
Cabe Merah Keriting,19/09/22,59784
Cabe Merah Keriting,20/09/22,59019
Cabe Merah Keriting,21/09/22,58095
Cabe Merah Keriting,22/09/22,56539
Cabe Merah Keriting,23/09/22,56072
Cabe Merah Keriting,24/09/22,
Cabe Merah Keriting,25/09/22,
Cabe Merah Keriting,26/09/22,51845
Cabe Merah Keriting,27/09/22,52650
Cabe Merah Keriting,28/09/22,51067
Cabe Merah Keriting,29/09/22,50532
Cabe Merah Keriting,30/09/22,49031
Cabe Merah Keriting,01/10/22,
Cabe Merah Keriting,02/10/22,
Cabe Merah Keriting,03/10/22,47431
Cabe Merah Keriting,04/10/22,47658
Cabe Merah Keriting,05/10/22,47310
Cabe Merah Keriting,06/10/22,47785
Cabe Merah Keriting,07/10/22,48763
Cabe Merah Keriting,08/10/22,
Cabe Merah Keriting,09/10/22,
Cabe Merah Keriting,10/10/22,49975
Cabe Merah Keriting,11/10/22,49870
Cabe Merah Keriting,12/10/22,49392
Cabe Merah Keriting,13/10/22,48086
Cabe Merah Keriting,14/10/22,47402
Cabe Merah Keriting,15/10/22,
Cabe Merah Keriting,16/10/22,
Cabe Merah Keriting,17/10/22,43698
Cabe Merah Keriting,18/10/22,43019
Cabe Merah Keriting,19/10/22,42717
Cabe Merah Keriting,20/10/22,41941
Cabe Merah Keriting,21/10/22,41076
Cabe Merah Keriting,22/10/22,
Cabe Merah Keriting,23/10/22,
Cabe Merah Keriting,24/10/22,39811
Cabe Merah Keriting,25/10/22,39207
Cabe Merah Keriting,26/10/22,39090
Cabe Merah Keriting,27/10/22,39469
Cabe Merah Keriting,28/10/22,38407
Cabe Merah Keriting,29/10/22,
Cabe Merah Keriting,30/10/22,
Cabe Merah Keriting,31/10/22,37386
Cabe Merah Keriting,01/11/22,37079
Cabe Merah Keriting,02/11/22,36271
Cabe Merah Keriting,03/11/22,35823
Cabe Merah Keriting,04/11/22,35110
Cabe Merah Keriting,05/11/22,
Cabe Merah Keriting,06/11/22,
Cabe Merah Keriting,07/11/22,34829
Cabe Merah Keriting,08/11/22,34348
Cabe Merah Keriting,09/11/22,33592
Cabe Merah Keriting,10/11/22,32981
Cabe Merah Keriting,11/11/22,33204
Cabe Merah Keriting,12/11/22,
Cabe Merah Keriting,13/11/22,
Cabe Merah Keriting,14/11/22,32881
Cabe Merah Keriting,15/11/22,32819
Cabe Merah Keriting,16/11/22,32783
Cabe Merah Keriting,17/11/22,33008
Cabe Merah Keriting,18/11/22,32976
Cabe Merah Keriting,19/11/22,
Cabe Merah Keriting,20/11/22,
Cabe Merah Keriting,21/11/22,34069
Cabe Merah Keriting,22/11/22,34642
Cabe Merah Keriting,23/11/22,34604
Cabe Merah Keriting,24/11/22,34100
Cabe Merah Keriting,25/11/22,33955
Cabe Merah Keriting,26/11/22,
Cabe Merah Keriting,27/11/22,
Cabe Merah Keriting,28/11/22,34518
Cabe Merah Keriting,29/11/22,34046
Cabe Merah Keriting,30/11/22,34667
Cabe Merah Keriting,01/12/22,34516
Cabe Merah Keriting,01/12/22,34516
Cabe Merah Keriting,02/12/22,34601
Cabe Merah Keriting,02/12/22,34601
Cabe Merah Keriting,03/12/22,
Cabe Merah Keriting,03/12/22,
Cabe Merah Keriting,04/12/22,
Cabe Merah Keriting,04/12/22,
Cabe Merah Keriting,05/12/22,35335
Cabe Merah Keriting,05/12/22,35335
Cabe Merah Keriting,06/12/22,35155
Cabe Merah Keriting,06/12/22,35155
Cabe Merah Keriting,07/12/22,35650
Cabe Merah Keriting,07/12/22,35650
Cabe Merah Keriting,08/12/22,36247
Cabe Merah Keriting,08/12/22,36247
Cabe Merah Keriting,09/12/22,36312
Cabe Merah Keriting,09/12/22,36312
Cabe Merah Keriting,10/12/22,
Cabe Merah Keriting,10/12/22,
Cabe Merah Keriting,11/12/22,
Cabe Merah Keriting,11/12/22,
Cabe Merah Keriting,12/12/22,36974
Cabe Merah Keriting,12/12/22,36974
Cabe Merah Keriting,13/12/22,36708
Cabe Merah Keriting,13/12/22,36708
Cabe Merah Keriting,14/12/22,37558
Cabe Merah Keriting,14/12/22,37558
Cabe Merah Keriting,15/12/22,37058
Cabe Merah Keriting,15/12/22,37058
Cabe Merah Keriting,16/12/22,36414
Cabe Merah Keriting,16/12/22,36414
Cabe Merah Keriting,17/12/22,
Cabe Merah Keriting,17/12/22,
Cabe Merah Keriting,18/12/22,
Cabe Merah Keriting,18/12/22,
Cabe Merah Keriting,19/12/22,36806
Cabe Merah Keriting,19/12/22,36806
Cabe Merah Keriting,20/12/22,37140
Cabe Merah Keriting,20/12/22,37140
Cabe Merah Keriting,21/12/22,37045
Cabe Merah Keriting,21/12/22,37045
Cabe Merah Keriting,22/12/22,37253
Cabe Merah Keriting,22/12/22,37253
Cabe Merah Keriting,23/12/22,37692
Cabe Merah Keriting,23/12/22,37692
Cabe Merah Keriting,24/12/22,
Cabe Merah Keriting,24/12/22,
Cabe Merah Keriting,25/12/22,
Cabe Merah Keriting,25/12/22,
Cabe Merah Keriting,26/12/22,37865
Cabe Merah Keriting,26/12/22,37865
Cabe Merah Keriting,27/12/22,38754
Cabe Merah Keriting,27/12/22,38754
Cabe Merah Keriting,28/12/22,38314
Cabe Merah Keriting,28/12/22,38314
Cabe Merah Keriting,29/12/22,38050
Cabe Merah Keriting,29/12/22,38050
Cabe Merah Keriting,30/12/22,37604
Cabe Merah Keriting,30/12/22,37604
Cabe Merah Keriting,31/12/22,
Cabe Merah Keriting,31/12/22,
