Komoditas,TGl,Harga
Cabe Rawit Merah,03/01/21,
Cabe Rawit Merah,04/01/21,73450
Cabe Rawit Merah,05/01/21,73645
Cabe Rawit Merah,06/01/21,74686
Cabe Rawit Merah,07/01/21,76414
Cabe Rawit Merah,08/01/21,77765
Cabe Rawit Merah,09/01/21,
Cabe Rawit Merah,10/01/21,
Cabe Rawit Merah,11/01/21,78530
Cabe Rawit Merah,12/01/21,79214
Cabe Rawit Merah,13/01/21,79260
Cabe Rawit Merah,14/01/21,79287
Cabe Rawit Merah,15/01/21,78647
Cabe Rawit Merah,16/01/21,
Cabe Rawit Merah,17/01/21,
Cabe Rawit Merah,18/01/21,77309
Cabe Rawit Merah,19/01/21,76422
Cabe Rawit Merah,20/01/21,75854
Cabe Rawit Merah,21/01/21,77010
Cabe Rawit Merah,22/01/21,75908
Cabe Rawit Merah,23/01/21,
Cabe Rawit Merah,24/01/21,
Cabe Rawit Merah,25/01/21,74001
Cabe Rawit Merah,26/01/21,73982
Cabe Rawit Merah,27/01/21,74141
Cabe Rawit Merah,28/01/21,74207
Cabe Rawit Merah,29/01/21,73755
Cabe Rawit Merah,30/01/21,
Cabe Rawit Merah,31/01/21,
Cabe Rawit Merah,01/02/21,73601
Cabe Rawit Merah,02/02/21,73891
Cabe Rawit Merah,03/02/21,75680
Cabe Rawit Merah,04/02/21,74261
Cabe Rawit Merah,05/02/21,74855
Cabe Rawit Merah,06/02/21,
Cabe Rawit Merah,07/02/21,
Cabe Rawit Merah,08/02/21,74816
Cabe Rawit Merah,09/02/21,77290
Cabe Rawit Merah,10/02/21,76133
Cabe Rawit Merah,11/02/21,74607
Cabe Rawit Merah,12/02/21,
Cabe Rawit Merah,13/02/21,
Cabe Rawit Merah,14/02/21,
Cabe Rawit Merah,15/02/21,78013
Cabe Rawit Merah,16/02/21,79781
Cabe Rawit Merah,17/02/21,79783
Cabe Rawit Merah,18/02/21,79425
Cabe Rawit Merah,19/02/21,80768
Cabe Rawit Merah,20/02/21,
Cabe Rawit Merah,21/02/21,
Cabe Rawit Merah,22/02/21,86494
Cabe Rawit Merah,23/02/21,89374
Cabe Rawit Merah,24/02/21,89891
Cabe Rawit Merah,25/02/21,90581
Cabe Rawit Merah,26/02/21,89668
Cabe Rawit Merah,27/02/21,
Cabe Rawit Merah,28/02/21,
Cabe Rawit Merah,01/03/21,91795
Cabe Rawit Merah,02/03/21,92984
Cabe Rawit Merah,03/03/21,94416
Cabe Rawit Merah,04/03/21,95970
Cabe Rawit Merah,05/03/21,90347
Cabe Rawit Merah,06/03/21,
Cabe Rawit Merah,07/03/21,
Cabe Rawit Merah,08/03/21,96650
Cabe Rawit Merah,09/03/21,96834
Cabe Rawit Merah,10/03/21,96808
Cabe Rawit Merah,11/03/21,
Cabe Rawit Merah,12/03/21,96144
Cabe Rawit Merah,13/03/21,
Cabe Rawit Merah,14/03/21,
Cabe Rawit Merah,15/03/21,98621
Cabe Rawit Merah,16/03/21,99162
Cabe Rawit Merah,17/03/21,99603
Cabe Rawit Merah,18/03/21,99435
Cabe Rawit Merah,19/03/21,99382
Cabe Rawit Merah,20/03/21,
Cabe Rawit Merah,21/03/21,
Cabe Rawit Merah,22/03/21,100045
Cabe Rawit Merah,23/03/21,100120
Cabe Rawit Merah,24/03/21,100512
Cabe Rawit Merah,25/03/21,97429
Cabe Rawit Merah,26/03/21,99129
Cabe Rawit Merah,27/03/21,
Cabe Rawit Merah,28/03/21,
Cabe Rawit Merah,29/03/21,96153
Cabe Rawit Merah,30/03/21,93240
Cabe Rawit Merah,31/03/21,90596
Cabe Rawit Merah,01/04/21,88479
Cabe Rawit Merah,02/04/21,78031
Cabe Rawit Merah,03/04/21,
Cabe Rawit Merah,04/04/21,
Cabe Rawit Merah,05/04/21,83943
Cabe Rawit Merah,06/04/21,84899
Cabe Rawit Merah,07/04/21,84712
Cabe Rawit Merah,08/04/21,84129
Cabe Rawit Merah,09/04/21,83553
Cabe Rawit Merah,10/04/21,
Cabe Rawit Merah,11/04/21,
Cabe Rawit Merah,12/04/21,81918
Cabe Rawit Merah,13/04/21,81026
Cabe Rawit Merah,14/04/21,80775
Cabe Rawit Merah,15/04/21,81528
