Komoditas,TGl,Harga
Gula Pasir,17/09/20,13462
Gula Pasir,18/09/20,13456
Gula Pasir,19/09/20,
Gula Pasir,20/09/20,
Gula Pasir,21/09/20,13442
Gula Pasir,22/09/20,13394
Gula Pasir,23/09/20,13376
Gula Pasir,24/09/20,13393
Gula Pasir,25/09/20,13384
Gula Pasir,26/09/20,13000
Gula Pasir,27/09/20,12750
Gula Pasir,28/09/20,13392
Gula Pasir,29/09/20,13384
Gula Pasir,30/09/20,13389
Gula Pasir,01/10/20,13377
Gula Pasir,02/10/20,13394
Gula Pasir,03/10/20,13000
Gula Pasir,04/10/20,13000
Gula Pasir,05/10/20,13353
Gula Pasir,06/10/20,13339
Gula Pasir,07/10/20,13358
Gula Pasir,08/10/20,13364
Gula Pasir,09/10/20,13343
Gula Pasir,10/10/20,13000
Gula Pasir,11/10/20,
Gula Pasir,12/10/20,13344
Gula Pasir,13/10/20,13232
Gula Pasir,14/10/20,13647
Gula Pasir,15/10/20,13195
Gula Pasir,16/10/20,13231
Gula Pasir,17/10/20,
Gula Pasir,18/10/20,
Gula Pasir,19/10/20,13245
Gula Pasir,20/10/20,13255
Gula Pasir,21/10/20,13210
Gula Pasir,22/10/20,13241
Gula Pasir,23/10/20,13249
Gula Pasir,24/10/20,13000
Gula Pasir,25/10/20,13000
Gula Pasir,26/10/20,13238
Gula Pasir,27/10/20,13233
Gula Pasir,28/10/20,12583
Gula Pasir,29/10/20,
Gula Pasir,30/10/20,13246
Gula Pasir,31/10/20,12500
Gula Pasir,01/11/20,12500
Gula Pasir,02/11/20,13240
Gula Pasir,03/11/20,13216
Gula Pasir,04/11/20,13255
Gula Pasir,05/11/20,13281
Gula Pasir,06/11/20,13255
Gula Pasir,07/11/20,13000
Gula Pasir,08/11/20,11750
Gula Pasir,09/11/20,13269
Gula Pasir,10/11/20,13294
Gula Pasir,11/11/20,13302
Gula Pasir,12/11/20,13277
Gula Pasir,13/11/20,13258
Gula Pasir,14/11/20,
Gula Pasir,15/11/20,
Gula Pasir,16/11/20,13289
Gula Pasir,17/11/20,13292
Gula Pasir,18/11/20,13295
Gula Pasir,19/11/20,13289
Gula Pasir,20/11/20,13296
Gula Pasir,21/11/20,13000
Gula Pasir,22/11/20,13000
Gula Pasir,23/11/20,13309
Gula Pasir,24/11/20,13309
Gula Pasir,25/11/20,13306
Gula Pasir,26/11/20,13320
Gula Pasir,27/11/20,13317
Gula Pasir,28/11/20,13000
Gula Pasir,29/11/20,13000
Gula Pasir,30/11/20,13314
Gula Pasir,01/01/21,
Gula Pasir,02/01/21,
Gula Pasir,03/01/21,
Gula Pasir,04/01/21,13023
Gula Pasir,05/01/21,13073
Gula Pasir,06/01/21,13094
Gula Pasir,07/01/21,13083
Gula Pasir,08/01/21,13100
Gula Pasir,09/01/21,
Gula Pasir,10/01/21,
Gula Pasir,11/01/21,13082
Gula Pasir,12/01/21,13113
Gula Pasir,13/01/21,13080
Gula Pasir,14/01/21,13112
Gula Pasir,15/01/21,13118
Gula Pasir,16/01/21,
Gula Pasir,17/01/21,
Gula Pasir,18/01/21,13113
Gula Pasir,19/01/21,13120
Gula Pasir,20/01/21,13084
Gula Pasir,21/01/21,13096
Gula Pasir,22/01/21,13073
Gula Pasir,23/01/21,
Gula Pasir,24/01/21,
Gula Pasir,25/01/21,13057
Gula Pasir,26/01/21,13063
Gula Pasir,27/01/21,13108
Gula Pasir,28/01/21,13530
Gula Pasir,29/01/21,13166
Gula Pasir,30/01/21,
Gula Pasir,31/01/21,
Gula Pasir,01/02/21,13213
Gula Pasir,02/02/21,13203
Gula Pasir,03/02/21,13140
Gula Pasir,04/02/21,13118
Gula Pasir,05/02/21,13218
Gula Pasir,06/02/21,
Gula Pasir,07/02/21,
Gula Pasir,08/02/21,13182
Gula Pasir,09/02/21,13094
Gula Pasir,10/02/21,13092
Gula Pasir,11/02/21,13081
Gula Pasir,12/02/21,
Gula Pasir,13/02/21,
Gula Pasir,14/02/21,
Gula Pasir,15/02/21,13107
Gula Pasir,16/02/21,13137
Gula Pasir,17/02/21,13096
Gula Pasir,18/02/21,13112
Gula Pasir,19/02/21,13135
Gula Pasir,20/02/21,
Gula Pasir,21/02/21,
Gula Pasir,22/02/21,13093
Gula Pasir,23/02/21,13092
Gula Pasir,24/02/21,13045
Gula Pasir,25/02/21,13021
Gula Pasir,26/02/21,13123
Gula Pasir,27/02/21,
Gula Pasir,28/02/21,
Gula Pasir,01/03/21,13130
Gula Pasir,02/03/21,13128
Gula Pasir,03/03/21,13103
Gula Pasir,04/03/21,13133
Gula Pasir,05/03/21,13076
Gula Pasir,06/03/21,
Gula Pasir,07/03/21,
Gula Pasir,08/03/21,13117
Gula Pasir,09/03/21,13085
Gula Pasir,10/03/21,13068
Gula Pasir,11/03/21,
Gula Pasir,12/03/21,13040
Gula Pasir,13/03/21,
Gula Pasir,14/03/21,
Gula Pasir,15/03/21,13034
Gula Pasir,16/03/21,13093
Gula Pasir,17/03/21,13074
Gula Pasir,18/03/21,13112
Gula Pasir,19/03/21,13110
Gula Pasir,20/03/21,
Gula Pasir,21/03/21,
Gula Pasir,22/03/21,13135
